nuts3,year,yield_tha
ITC14,2021,14.417378095407242
ITC14,2022,14.957254117254383
ITC14,2023,16.784364190449693
ITC20,2018,
ITC20,2019,7.455074112744549
ITC20,2020,4.250474906304753
ITC20,2021,2.816311115190376
ITC20,2022,9.643509696000667
ITC20,2023,6.660069981224351
ITC31,2018,
ITC31,2019,5.833117032110052
ITC31,2020,16.194593823592783
ITC31,2021,8.286896772452693
ITC31,2022,4.673889318390786
ITC31,2023,13.90034010434205
ITC32,2018,
ITC32,2019,4.8885326163762635
ITC32,2020,13.3906861127163
ITC32,2021,5.565315823092308
ITC32,2022,9.1892129205083
ITC32,2023,12.699374283432931
ITC33,2018,
ITC33,2019,5.669267624348511
ITC33,2020,11.441182055303807
ITC33,2021,7.616202200741264
ITC33,2022,6.7314075055837606
ITC33,2023,11.749216273189619
ITC34,2018,
ITC34,2019,4.388166478467005
ITC34,2020,10.567119137036334
ITC34,2021,3.8708697572466266
ITC34,2022,2.49075675560061
ITC34,2023,7.010615649837845
ITC41,2018,
ITC41,2019,16.517727789421283
ITC41,2020,12.480177735072182
ITC41,2021,12.383497663999224
ITC41,2022,17.00777632212444
ITC41,2023,18.692146386058624
ITC42,2018,
ITC42,2019,20.178338275755433
ITC42,2020,20.025354841572234
ITC42,2021,19.658888850917265
ITC42,2022,20.761532088628257
ITC42,2023,19.88186338922278
ITC43,2018,
ITC43,2019,19.32653342139203
ITC43,2020,19.319227143488337
ITC43,2021,20.572673761863914
ITC43,2022,19.295019733969582
ITC43,2023,19.32847583734554
ITC44,2018,
ITC44,2019,0.329580121230406
ITC44,2020,0.25171638599702817
ITC44,2021,0.22188492826584053
ITC44,2022,0.34974417185569157
ITC44,2023,0.33911877104651333
ITC46,2018,
ITC46,2019,21.884957961243213
ITC46,2020,24.24906630296431
ITC46,2021,22.939762499409117
ITC46,2022,21.581015075396092
ITC46,2023,21.868083598440617
ITC47,2018,
ITC47,2019,15.072084265003213
ITC47,2020,15.206873659235505
ITC47,2021,14.958357839782304
ITC47,2022,14.566485627904646
ITC47,2023,19.3722573643595
ITF11,2018,
ITF11,2019,4.922122448205038
ITF11,2020,3.9946085331237873
ITF11,2021,2.0945985259493294
ITF11,2022,4.710427639661298
ITF11,2023,5.419143374801133
ITF12,2018,
ITF12,2019,5.742869348482322
ITF12,2020,16.182108283169438
ITF12,2021,3.752076745127577
ITF12,2022,5.237482476658342
ITF12,2023,14.195871270727867
ITF21,2018,
ITF21,2019,5.039214602539276
ITF21,2020,6.408638270007759
ITF21,2021,4.7665080757302345
ITF21,2022,4.597869702746563
ITF21,2023,6.826527190778317
ITF48,2018,
ITF48,2019,8.06402761794982
ITF48,2020,4.990238422042489
ITF48,2021,0.9577511238578889
ITF48,2022,1.8790615399798878
ITF48,2023,9.486657309428873
ITF61,2018,
ITF61,2019,4.236967994814106
ITF61,2020,4.186018539297944
ITF61,2021,1.5838658108230816
ITF61,2022,2.753078841068772
ITF61,2023,10.614395477629898
ITF65,2018,
ITF65,2019,0.9139423598765911
ITF65,2020,4.885120827150369
ITF65,2021,0.780028714852039
ITF65,2022,1.9035395896175074
ITF65,2023,6.991988747988677
ITG12,2018,
ITG12,2019,4.685659616455843
ITG12,2020,3.0571293420928414
ITG12,2021,1.5130550021288849
ITG12,2022,1.7059301499757191
ITG12,2023,9.927475240575006
ITG13,2018,
ITG13,2019,1.1242144119914084
ITG13,2020,4.685637718238599
ITG13,2021,1.150210832687864
ITG13,2022,2.055080776621326
ITG13,2023,5.656676007468086
ITG2A,2018,
ITG2A,2019,1.2933080271378468
ITG2A,2020,5.615287073086599
ITG2A,2021,5.131810056397883
ITG2A,2022,0.8715053400053014
ITG2A,2023,8.802068543093228
ITH10,2018,
ITH10,2019,3.5508979245021344
ITH10,2020,3.0298962754698824
ITH10,2021,2.1283678951204257
ITH10,2022,4.583687971836798
ITH10,2023,2.865195705791367
ITH20,2018,
ITH20,2019,22.368519639027298
ITH20,2020,24.973481827261534
ITH20,2021,21.283893403444434
ITH20,2022,25.09229417556786
ITH20,2023,23.84908191952987
ITH32,2018,
ITH32,2019,15.737523699643091
ITH32,2020,20.011370699325525
ITH32,2021,14.668112717585577
ITH32,2022,14.39059323326802
ITH32,2023,19.52722107621939
ITH33,2018,
ITH33,2019,13.223715684284175
ITH33,2020,11.271315204769582
ITH33,2021,9.992258276073272
ITH33,2022,14.721286581274578
ITH33,2023,12.68111819312649
ITH41,2018,
ITH41,2019,15.554343609007411
ITH41,2020,22.754355077523286
ITH41,2021,19.179549154122775
ITH41,2022,20.87171872305843
ITH41,2023,22.21916000587315
ITH42,2018,
ITH42,2019,4.92155344158298
ITH42,2020,16.37992513791479
ITH42,2021,12.216029520038665
ITH42,2022,8.954491816027312
ITH42,2023,17.605718889545802
ITH43,2018,
ITH43,2019,6.292016829366693
ITH43,2020,13.343007237913898
ITH43,2021,7.559935459177403
ITH43,2022,2.94917447380274
ITH43,2023,11.000336673829425
ITH44,2018,
ITH44,2019,7.800235049340619
ITH44,2020,13.830411675614352
ITH44,2021,7.382108063884138
ITH44,2022,2.673388741140244
ITH44,2023,11.424883201444988
ITI11,2018,
ITI11,2019,7.965993294303182
ITI11,2020,14.073423052426216
ITI11,2021,8.85623765423416
ITI11,2022,8.050313681923798
ITI11,2023,12.646123660798144
ITI31,2018,
ITI31,2019,7.989236445382162
ITI31,2020,11.133471625548486
ITI31,2021,3.8568963237509553
ITI31,2022,5.1148707179593
ITI31,2023,15.04351598383249
ITI34,2018,
ITI34,2019,4.85619976172879
ITI34,2020,13.071283819712912
ITI34,2021,2.622303391487364
ITI34,2022,5.791410876175477
ITI34,2023,16.582229105118113
ITI42,2018,
ITI42,2019,2.1073843491437594
ITI42,2020,3.0753111759366285
ITI42,2021,1.9758392045074915
ITI42,2022,0.47460147830831345
ITI42,2023,6.761156393507981
LV005,2018,
LV005,2019,12.720770635780024
LV005,2020,9.420581848052898
LV005,2021,8.57569874746941
LV005,2022,10.681755357720357
LV005,2023,12.171360329197109
LV007,2018,
LV007,2019,11.773223527078489
LV007,2020,14.888699599639045
LV007,2021,5.8035042138676
LV007,2022,8.671634982730396
LV007,2023,9.453230648261192
LV008,2018,
LV008,2019,13.6221429264242
LV008,2020,12.464837130772652
LV008,2021,10.049795370228088
LV008,2022,8.978634065101417
LV008,2023,7.760281850107288
LV009,2018,
LV009,2019,13.618535450584048
LV009,2020,15.233199927187256
LV009,2021,8.057909649443308
LV009,2022,8.507665159548168
LV009,2023,10.24999644086247
MK001,2018,
MK001,2019,1.4371717437741554
MK001,2020,1.6764571906972734
MK001,2021,0.7374506616801941
MK001,2022,1.5297743047622274
MK001,2023,3.905042260348988
MK002,2018,
MK002,2019,4.51465393200905
MK002,2020,14.13783891377689
MK002,2021,2.1044924297996808
MK002,2022,12.269574314710932
MK002,2023,7.816717814621743
MK007,2018,
MK007,2019,3.4785426500108216
MK007,2020,2.169769721981034
MK007,2021,0.5543025387421654
MK007,2022,3.4119585986896537
MK007,2023,5.857599245455979
NL111,2018,
NL111,2019,11.604288628598411
NL111,2020,14.942853099718366
NL111,2021,17.82460973338454
NL111,2022,11.23712626342537
NL111,2023,14.76005976315658
NL131,2018,
NL131,2019,10.310702834717393
NL131,2020,14.335295242796343
NL131,2021,17.720079474595327
NL131,2022,8.346062404740886
NL131,2023,13.49224003919795
NL132,2018,
NL132,2019,8.882683362606803
NL132,2020,12.882737169664047
NL132,2021,17.76392678091374
NL132,2022,10.480025470875532
NL132,2023,13.998097879277475
NL133,2018,
NL133,2019,10.338253339165028
NL133,2020,14.19251029914388
NL133,2021,17.730892573851346
NL133,2022,8.183267204615623
NL133,2023,12.714591298737222
NL212,2018,
NL212,2019,11.246362298599216
NL212,2020,9.489520059074858
NL212,2021,17.920835279744164
NL212,2022,12.043102146042182
NL212,2023,11.762927682698926
NL213,2018,
NL213,2019,6.999753934389705
NL213,2020,9.239274373013238
NL213,2021,17.680993070922856
NL213,2022,9.24373876219577
NL213,2023,11.004729788485923
NL323,2018,
NL323,2019,12.393305637763177
NL323,2020,13.860761278773127
NL323,2021,15.846660089486752
NL323,2022,8.624384856510513
NL323,2023,9.996645093973463
NL324,2018,
NL324,2019,11.736409082604562
NL324,2020,13.53970579706302
NL324,2021,15.96488403898369
NL324,2022,7.629093453933929
NL324,2023,10.720360797833466
NL325,2018,
NL325,2019,12.190199021820243
NL325,2020,13.740621820284447
NL325,2021,15.885129325382989
NL325,2022,8.355870978346827
NL325,2023,9.881261976612787
PL218,2018,
PL218,2019,13.21942049437421
PL218,2020,15.437611981504782
PL218,2021,13.39580092484162
PL218,2022,12.308326180627576
PL218,2023,16.145718672521053
PL219,2018,
PL219,2019,16.304865399986575
PL219,2020,13.568557998879186
PL219,2021,14.374732963328189
PL219,2022,13.952630098176261
PL219,2023,15.909797688669393
PL411,2018,
PL411,2019,2.2502185860003623
PL411,2020,9.664400844783394
PL411,2021,12.101240295759185
PL411,2022,6.561657398239077
PL411,2023,10.258586160796707
PL414,2018,
PL414,2019,2.6196483286782333
PL414,2020,9.42380094028699
PL414,2021,8.778229261062599
PL414,2022,9.250066043773954
PL414,2023,6.544422170508496
PL416,2018,
PL416,2019,2.629805831098808
PL416,2020,9.384122912088591
PL416,2021,8.101745758286892
PL416,2022,11.89961255843021
PL416,2023,6.047305406608721
PL417,2018,
PL417,2019,3.4574305237412175
PL417,2020,10.009924240568752
PL417,2021,11.215145718199464
PL417,2022,8.888475932752511
PL417,2023,6.096645157821761
PL418,2018,
PL418,2019,3.5340035284706928
PL418,2020,10.912172855346201
PL418,2021,11.660359712747384
PL418,2022,7.5054913610820275
PL418,2023,6.248058640004254
PL427,2018,
PL427,2019,5.306461601121295
PL427,2020,9.160447185685964
PL427,2021,9.941674374196188
PL427,2022,6.04548250673792
PL427,2023,13.472547079897847
PL431,2018,
PL431,2019,6.96082137309721
PL431,2020,7.653204660344444
PL431,2021,8.944510017834437
PL431,2022,5.803967308459418
PL431,2023,6.478891346809523
PL617,2018,
PL617,2019,4.823486862169919
PL617,2020,10.981343234972305
PL617,2021,12.089454478579778
PL617,2022,8.194835221316746
PL617,2023,5.470236521503261
PL618,2018,
PL618,2019,7.016854188098867
PL618,2020,9.455937817591925
PL618,2021,12.544306681624564
PL618,2022,8.067924534964883
PL618,2023,11.8279465612902
PL619,2018,
PL619,2019,5.16533144877549
PL619,2020,10.66570696095907
PL619,2021,10.214626845827963
PL619,2022,10.376681308088992
PL619,2023,4.071349631362297
PL623,2018,
PL623,2019,9.67503918069313
PL623,2020,12.101798083505072
PL623,2021,12.340451927007834
PL623,2022,12.378319221814666
PL623,2023,10.393177909008271
PL637,2018,
PL637,2019,8.545406294935493
PL637,2020,10.778187421165494
PL637,2021,12.347627030594824
PL637,2022,9.25002606252687
PL637,2023,13.37048632291055
PT111,2018,
PT111,2019,7.377426690138328
PT111,2020,8.067170377202928
PT111,2021,5.08141445691702
PT111,2022,10.973483142686073
PT111,2023,11.727099093602247
PT11C,2018,
PT11C,2019,3.06754402781339
PT11C,2020,5.897074156872503
PT11C,2021,6.548295479878016
PT11C,2022,6.766885690934747
PT11C,2023,9.060267569108461
PT11D,2018,
PT11D,2019,0.4265863589925268
PT11D,2020,2.388500949188967
PT11D,2021,1.713401825202354
PT11D,2022,0.7150711864127545
PT11D,2023,3.3852322323243382
PT11E,2018,
PT11E,2019,0.6708998293484622
PT11E,2020,1.1540508096419044
PT11E,2021,2.106937794068338
PT11E,2022,0.6144928983393597
PT11E,2023,4.036556969508501
PT16B,2018,
PT16B,2019,4.281761490153181
PT16B,2020,9.296517752410766
PT16B,2021,7.5092330678611665
PT16B,2022,3.0770315351679964
PT16B,2023,1.8831543004613536
PT16D,2018,
PT16D,2019,4.233135665195079
PT16D,2020,9.634739163490977
PT16D,2021,9.45458614706435
PT16D,2022,3.6392561600845967
PT16D,2023,4.931470306134687
PT16H,2018,
PT16H,2019,1.6509895490265958
PT16H,2020,4.527682323119676
PT16H,2021,3.4505919803247465
PT16H,2022,1.1144446353343964
PT16H,2023,1.3154144309893787
PT16J,2018,
PT16J,2019,0.45286758280536915
PT16J,2020,1.1704444996989178
PT16J,2021,0.6838089923955682
PT16J,2022,0.5569397899432874
PT16J,2023,3.900642665882995
RO111,2018,
RO111,2019,10.967579306148494
RO111,2020,13.418080682127545
RO111,2021,4.397224574200211
RO111,2022,5.405867536732247
RO111,2023,16.001494352179833
RO112,2018,
RO112,2019,6.506365966664503
RO112,2020,14.723112641663182
RO112,2021,9.566163597942271
RO112,2022,7.927328728808915
RO112,2023,10.509644760694409
RO113,2018,
RO113,2019,7.029655932327425
RO113,2020,15.365328783289067
RO113,2021,10.439426865261666
RO113,2022,11.65575981598116
RO113,2023,14.956665265619213
RO114,2018,
RO114,2019,13.23334908974858
RO114,2020,16.499417770044452
RO114,2021,13.670643805470116
RO114,2022,5.994515648610504
RO114,2023,19.65120564909585
RO121,2018,
RO121,2019,13.333782538835283
RO121,2020,13.187480174917662
RO121,2021,11.375615499273316
RO121,2022,12.876589220344915
RO121,2023,13.831204622369892
RO122,2018,
RO122,2019,8.004550071132885
RO122,2020,12.190372906510209
RO122,2021,7.844861019213621
RO122,2022,10.59368083580989
RO122,2023,11.457961235531377
RO123,2018,
RO123,2019,10.562849695436297
RO123,2020,13.176425709317408
RO123,2021,7.052371492953412
RO123,2022,9.960886460023325
RO123,2023,6.537925155181228
RO124,2018,
RO124,2019,9.810818375796183
RO124,2020,11.716334747938367
RO124,2021,5.502308584111894
RO124,2022,12.551117270095725
RO124,2023,11.916406858947338
RO125,2018,
RO125,2019,5.452911671709626
RO125,2020,11.465097956552173
RO125,2021,8.20830503806385
RO125,2022,9.903387182548009
RO125,2023,8.758376162075393
RO126,2018,
RO126,2019,12.697130775096946
RO126,2020,17.61549307429664
RO126,2021,13.763011954962547
RO126,2022,15.394391731426701
RO126,2023,19.445016743061213
RO211,2018,
RO211,2019,10.447676788434844
RO211,2020,11.64508285673626
RO211,2021,11.317477931429423
RO211,2022,8.661079210644267
RO211,2023,4.373813091861971
RO212,2018,
RO212,2019,8.623507856623931
RO212,2020,12.036322205949451
RO212,2021,11.613270273393013
RO212,2022,1.9062924611634517
RO212,2023,3.064398891619312
RO213,2018,
RO213,2019,9.148674925399268
RO213,2020,9.339107221303083
RO213,2021,13.027841128943251
RO213,2022,0.9652719990103925
RO213,2023,2.845416771928273
RO214,2018,
RO214,2019,11.470789443700458
RO214,2020,12.286781536390944
RO214,2021,12.630557831984792
RO214,2022,9.856454060055395
RO214,2023,7.328966559975717
RO215,2018,
RO215,2019,15.459961415909786
RO215,2020,15.085591860027623
RO215,2021,10.896760631210327
RO215,2022,15.6971158827289
RO215,2023,15.736292784623396
RO222,2018,
RO222,2019,10.293665144718787
RO222,2020,9.27010018325996
RO222,2021,10.187362502458587
RO222,2022,5.130069295504229
RO222,2023,2.398743519602552
RO226,2018,
RO226,2019,10.7076236666078
RO226,2020,7.698549411073116
RO226,2021,7.5726137607728194
RO226,2022,4.5254923345461355
RO226,2023,6.520999756813429
RO311,2018,
RO311,2019,12.772137556257043
RO311,2020,12.045374580247874
RO311,2021,8.865322748497267
RO311,2022,13.923315736840324
RO311,2023,11.50922906288842
RO314,2018,
RO314,2019,10.653801181586601
RO314,2020,7.249607393058794
RO314,2021,8.493537170896863
RO314,2022,3.826927856374661
RO314,2023,3.320118110831334
RO316,2018,
RO316,2019,10.511884154849785
RO316,2020,12.149713697729622
RO316,2021,9.940100960293709
RO316,2022,9.325146006880862
RO316,2023,4.4569626358600525
RO317,2018,
RO317,2019,10.528632266449236
RO317,2020,7.541847427893664
RO317,2021,10.154882068276306
RO317,2022,2.7766526699779908
RO317,2023,4.090923652347731
RO322,2018,
RO322,2019,9.950667551111884
RO322,2020,8.47588230953789
RO322,2021,9.415614068573289
RO322,2022,2.969452156573104
RO322,2023,1.8334897109909085
RO412,2018,
RO412,2019,6.589568413961386
RO412,2020,9.431277028603885
RO412,2021,4.410369197060358
RO412,2022,6.601791024295638
RO412,2023,9.473049884703368
RO415,2018,
RO415,2019,14.784239954280038
RO415,2020,13.048181228431563
RO415,2021,12.482447130049492
RO415,2022,12.835206881208594
RO415,2023,15.17056970438451
RO422,2018,
RO422,2019,9.691546084155576
RO422,2020,13.213176381204416
RO422,2021,6.205884618147456
RO422,2022,1.7373170305455554
RO422,2023,15.90889175613431
RO423,2018,
RO423,2019,7.150939527300898
RO423,2020,14.202729076312893
RO423,2021,7.258472925386996
RO423,2022,6.517494069497113
RO423,2023,15.809589121902071
RO424,2018,
RO424,2019,10.848880515913015
RO424,2020,13.796242701122038
RO424,2021,5.0441218403619335
RO424,2022,3.854760761007542
RO424,2023,16.86967833533573
RS122,2018,
RS122,2019,11.131191596812368
RS122,2020,15.135668518952832
RS122,2021,4.631116955001233
RS122,2022,1.657755470567006
RS122,2023,13.162939608737902
RS126,2018,
RS126,2019,11.839099457087865
RS126,2020,9.268560241541621
RS126,2021,4.60250669990986
RS126,2022,2.96488248798754
RS126,2023,13.334380057311696
RS226,2018,
RS226,2019,7.50234358359037
RS226,2020,14.459863017062714
RS226,2021,5.673005309408595
RS226,2022,11.903463523436816
RS226,2023,13.540036954345108
RS228,2018,
RS228,2019,8.03429389588641
RS228,2020,12.133772637165329
RS228,2021,3.998283939591475
RS228,2022,10.637184919234347
RS228,2023,6.354853346992628
SE121,2018,
SE121,2019,12.25025847058039
SE121,2020,7.980448787689529
SE121,2021,12.248944899271534
SE121,2022,10.770692960559321
SE121,2023,12.846197017519495
SE122,2018,
SE122,2019,11.307773966961854
SE122,2020,10.619295016976606
SE122,2021,11.85201807090733
SE122,2022,11.119908621806669
SE122,2023,12.555045857548578
SE124,2018,
SE124,2019,13.541057596334944
SE124,2020,12.385883671736408
SE124,2021,13.007588475125765
SE124,2022,13.352174103486337
SE124,2023,14.64562009411399
SE125,2018,
SE125,2019,10.513519233481844
SE125,2020,9.500652515992234
SE125,2021,11.776524260349163
SE125,2022,12.057922921277292
SE125,2023,12.38316765665207
SE211,2018,
SE211,2019,12.60349034509379
SE211,2020,8.857799212296133
SE211,2021,12.29991216575968
SE211,2022,6.506727935450506
SE211,2023,13.902569838329683
SE212,2018,
SE212,2019,12.46202145631105
SE212,2020,11.400280758773127
SE212,2021,13.688454406975346
SE212,2022,6.428075266087502
SE212,2023,14.036297586395406
SE232,2018,
SE232,2019,13.243132720876147
SE232,2020,12.033557981284853
SE232,2021,11.930917908555694
SE232,2022,11.533411014867964
SE232,2023,15.96309093114177
SE311,2018,
SE311,2019,11.231171740916555
SE311,2020,11.031295194973291
SE311,2021,12.547967247086827
SE311,2022,12.925322541165245
SE311,2023,14.740211686012787
SE312,2018,
SE312,2019,7.7255839885801505
SE312,2020,6.816013689069376
SE312,2021,10.098351696065489
SE312,2022,9.348664141541263
SE312,2023,11.116134247655934
SE313,2018,
SE313,2019,11.986053627272467
SE313,2020,9.459359213452773
SE313,2021,10.575075422467123
SE313,2022,12.434742723532676
SE313,2023,10.49357523163817
SE321,2018,
SE321,2019,7.154992275232451
SE321,2020,6.790524789768095
SE321,2021,7.679664662800222
SE321,2022,9.332066857138463
SE321,2023,5.901556447663279
SE322,2018,
SE322,2019,6.20500656175904
SE322,2020,7.369071926750874
SE322,2021,8.02869231584161
SE322,2022,7.555853580594956
SE322,2023,10.446028635269261
SE331,2018,
SE331,2019,4.2518955417563955
SE331,2020,4.226508529745395
SE331,2021,5.062622835016048
SE331,2022,4.957893946442028
SE331,2023,6.016707506207151
SE332,2018,
SE332,2019,1.3949982290516165
SE332,2020,1.9368575447294836
SE332,2021,1.6723245046151696
SE332,2022,1.9506292810860781
SE332,2023,3.120808684506395
SI033,2018,
SI033,2019,20.080868772823035
SI033,2020,20.07708468581258
SI033,2021,12.01124259298536
SI033,2022,17.56709015200797
SI033,2023,19.739010827437607
SI035,2018,
SI035,2019,18.12763330316437
SI035,2020,19.518306386090313
SI035,2021,11.179541049588698
SI035,2022,14.404506247717396
SI035,2023,18.09468023228147
SI038,2018,
SI038,2019,12.600117003674987
SI038,2020,15.054627690115119
SI038,2021,13.06826107398279
SI038,2022,8.681993043846328
SI038,2023,16.01851818888854
SI041,2018,
SI041,2019,16.400616411430317
SI041,2020,18.87382559051065
SI041,2021,11.77420589302517
SI041,2022,10.62935627560296
SI041,2023,18.121404376052226
SI042,2018,
SI042,2019,18.54918645502167
SI042,2020,19.402811133616066
SI042,2021,16.73139044171603
SI042,2022,18.139280570880043
SI042,2023,19.424631629461285
SI043,2018,
SI043,2019,18.131250638603554
SI043,2020,21.56733294811763
SI043,2021,16.83742643372834
SI043,2022,16.875906571172827
SI043,2023,20.431496136186535
SI044,2018,
SI044,2019,5.0285362073619435
SI044,2020,13.068622195457534
SI044,2021,6.2452179032266075
SI044,2022,2.783889095293187
SI044,2023,12.106191523288528
SK022,2018,
SK022,2019,9.665929769521755
SK022,2020,16.376886726263308
SK022,2021,6.965012275561452
SK022,2022,8.755433923268367
SK022,2023,12.397201296695025
SK031,2018,
SK031,2019,14.798914130067343
SK031,2020,14.058056772755375
SK031,2021,11.985015479574326
SK031,2022,10.719816799191127
SK031,2023,14.152331198678567
SK032,2018,
SK032,2019,9.76365844686386
SK032,2020,16.95858535425485
SK032,2021,11.63846359508917
SK032,2022,1.4682712567317309
SK032,2023,12.94654392094802
SK041,2018,
SK041,2019,9.569707417861308
SK041,2020,15.800812919977119
SK041,2021,13.83906676250072
SK041,2022,6.490366585987322
SK041,2023,16.405275033130124
SK042,2018,
SK042,2019,12.229610756216621
SK042,2020,17.70839557210232
SK042,2021,9.30424098414791
SK042,2022,2.1248206459144034
SK042,2023,19.30670717669963
UKC12,2018,
UKC12,2019,11.529592601379877
UKC12,2020,10.389629620116809
UKC12,2021,10.877640957142912
UKC12,2022,4.8401790977256205
UKC12,2023,14.206225773968516
UKC14,2018,
UKC14,2019,10.789697411655638
UKC14,2020,8.416510496675706
UKC14,2021,9.375133929321233
UKC14,2022,6.197230471082921
UKC14,2023,12.40309215903523
UKC21,2018,
UKC21,2019,9.431337247706164
UKC21,2020,8.685700495339844
UKC21,2021,9.777953679703645
UKC21,2022,8.603929277334853
UKC21,2023,10.763651565872152
UKD11,2018,
UKD11,2019,9.306847682922934
UKD11,2020,8.203284911438264
UKD11,2021,8.898374044281226
UKD11,2022,9.512827173187308
UKD11,2023,12.039790615587286
UKD12,2018,
UKD12,2019,9.960021934777547
UKD12,2020,8.905107278797601
UKD12,2021,9.17401918120252
UKD12,2022,9.87992245285349
UKD12,2023,11.488633958881206
UKD33,2018,
UKD33,2019,12.51191078103488
UKD33,2020,13.3062749663206
UKD33,2021,11.827099444769665
UKD33,2022,10.016247695392542
UKD33,2023,15.250871415333961
UKD35,2018,
UKD35,2019,12.353395641587742
UKD35,2020,11.879415640829539
UKD35,2021,11.398070523391416
UKD35,2022,9.850566873592484
UKD35,2023,13.84019900513716
UKD37,2018,
UKD37,2019,11.7095710379425
UKD37,2020,11.298228757655714
UKD37,2021,10.316694694045106
UKD37,2022,10.600599534991717
UKD37,2023,13.943178576660815
UKD41,2018,
UKD41,2019,12.517159946162957
UKD41,2020,12.51071894248614
UKD41,2021,11.243103951392676
UKD41,2022,11.742864505137536
UKD41,2023,14.980997908150762
UKD42,2018,
UKD42,2019,15.954304643121764
UKD42,2020,17.714805489307444
UKD42,2021,14.57125130326425
UKD42,2022,15.58484232637937
UKD42,2023,17.58104687566339
UKD44,2018,
UKD44,2019,12.635328374358494
UKD44,2020,11.898765318958826
UKD44,2021,11.384069371827318
UKD44,2022,12.549876545160279
UKD44,2023,14.92223174680839
UKD45,2018,
UKD45,2019,12.159753173427024
UKD45,2020,11.53962047602647
UKD45,2021,10.949200563188427
UKD45,2022,11.870223925169856
UKD45,2023,14.108717408597432
UKD46,2018,
UKD46,2019,10.091750278261204
UKD46,2020,9.670310671606476
UKD46,2021,9.304637778534394
UKD46,2022,9.412433033058946
UKD46,2023,12.531263544292305
UKD73,2018,
UKD73,2019,15.87179824895408
UKD73,2020,17.925700948341756
UKD73,2021,15.068808532153467
UKD73,2022,13.556802805926301
UKD73,2023,17.75388331553434
UKE32,2018,
UKE32,2019,11.992163800254712
UKE32,2020,9.743119655162985
UKE32,2021,10.649436564364965
UKE32,2022,9.01193800750025
UKE32,2023,12.973674646001289
UKE41,2018,
UKE41,2019,11.017973247894494
UKE41,2020,10.400463286705817
UKE41,2021,10.004800981186952
UKE41,2022,9.820857987349493
UKE41,2023,13.39016775572104
UKE44,2018,
UKE44,2019,11.056380838956605
UKE44,2020,10.444378053096266
UKE44,2021,10.026517784333398
UKE44,2022,9.832801938658038
UKE44,2023,13.4193819874873
UKE45,2018,
UKE45,2019,10.494782575835167
UKE45,2020,11.026231250534977
UKE45,2021,12.295705112322393
UKE45,2022,7.588496072151176
UKE45,2023,13.197825284482402
UKF12,2018,
UKF12,2019,11.167958926771025
UKF12,2020,10.082774773961313
UKF12,2021,11.737651132750152
UKF12,2022,6.178326900981394
UKF12,2023,13.271830134059575
UKF13,2018,
UKF13,2019,11.182620371015808
UKF13,2020,9.590754441293432
UKF13,2021,10.89598687838697
UKF13,2022,7.870750059353164
UKF13,2023,13.261584634748193
UKJ21,2018,
UKJ21,2019,9.472761745214486
UKJ21,2020,1.4323227969717744
UKJ21,2021,15.820385520060375
UKJ21,2022,10.323741240733035
UKJ21,2023,9.490510157765732
UKJ26,2018,
UKJ26,2019,8.611151092887795
UKJ26,2020,5.882098792704722
UKJ26,2021,14.697721518526075
UKJ26,2022,4.517687995631596
UKJ26,2023,8.134216477142743
UKJ28,2018,
UKJ28,2019,8.597330547563903
UKJ28,2020,2.848459869039137
UKJ28,2021,14.417929117153617
UKJ28,2022,5.501902586840507
UKJ28,2023,7.721535225305183
UKK30,2018,
UKK30,2019,10.365227103184571
UKK30,2020,10.76109848453772
UKK30,2021,15.683996431445092
UKK30,2022,6.4631889727087675
UKK30,2023,12.546860837286436
UKK41,2018,
UKK41,2019,10.188384447488907
UKK41,2020,12.196708698246054
UKK41,2021,16.053736517900326
UKK41,2022,9.005266201699698
UKK41,2023,8.978811439577777
UKK42,2018,
UKK42,2019,9.189379482331018
UKK42,2020,11.622707387158428
UKK42,2021,15.28388673324063
UKK42,2022,8.776002057850281
UKK42,2023,6.61778393708292
UKK43,2018,
UKK43,2019,9.652386328453106
UKK43,2020,9.350293400128267
UKK43,2021,14.04752366074975
UKK43,2022,8.190998328407582
UKK43,2023,13.552217871926478
UKL11,2018,
UKL11,2019,13.20806122187344
UKL11,2020,17.77335591385748
UKL11,2021,11.565106669170952
UKL11,2022,7.337957612470001
UKL11,2023,14.22298017093411
UKL12,2018,
UKL12,2019,12.077357920004978
UKL12,2020,12.051706084666487
UKL12,2021,10.533895804473302
UKL12,2022,10.15355786804824
UKL12,2023,15.804796834279143
UKL13,2018,
UKL13,2019,10.507087533520066
UKL13,2020,10.287552796582151
UKL13,2021,9.74985626192746
UKL13,2022,7.235347929936239
UKL13,2023,13.759840228282265
UKL14,2018,
UKL14,2019,13.02018392971986
UKL14,2020,12.884193431046311
UKL14,2021,11.475064837670233
UKL14,2022,8.731129771810538
UKL14,2023,16.693811103807764
UKL15,2018,
UKL15,2019,11.674408994879533
UKL15,2020,9.576578312634043
UKL15,2021,10.634949642263546
UKL15,2022,7.453813372529084
UKL15,2023,14.674963976849106
UKL16,2018,
UKL16,2019,10.348447190037255
UKL16,2020,9.281534161967798
UKL16,2021,11.419756675216217
UKL16,2022,6.780031315157101
UKL16,2023,15.47836104655574
UKL17,2018,
UKL17,2019,11.797946133084272
UKL17,2020,13.702045436874446
UKL17,2021,14.081432802818233
UKL17,2022,10.985018705291782
UKL17,2023,13.902161350126587
UKL18,2018,
UKL18,2019,15.022002339017398
