nuts3,constraints,lon,lat
ITI34,slope,13.55467145158542,42.8879734380627
ITI42,slope,12.960161160117325,42.37633675922018
LI000,gdd,9.552903312452186,47.14155806747906
LT028,gdd,22.16390864763594,56.00068468851593
LV003,gdd,21.986607725110048,56.92177748204641
LV005,frost_damage,27.166128151853545,56.39533564274718
LV007,frost_damage; gdd,24.24302142242932,57.103068757680425
LV008,frost_damage; gdd,26.051247903493707,57.29904707151604
LV009,frost_damage,24.711534182377584,56.49081933758381
ME000,gdd,19.251595414702635,42.786030180510245
MK001,slope; soil_depth,21.91122645758296,41.55551893487274
MK002,slope,22.511071282533937,41.83605249806013
MK006,gdd,20.877166886417434,41.85081083534758
MK007,slope; soil_depth,21.99051945615251,42.167777236352094
NL111,drainage; om_peat,7.032503067753794,53.08846662426881
NL131,sandy_texture,6.580767404665145,52.98696455591602
NL132,drainage; sandy_texture; om_peat,6.8616059287936695,52.79362842073939
NL133,sandy_texture,6.353172721240521,52.76231077726501
NL212,sandy_texture,6.230460878482507,52.34414002408278
NL213,sandy_texture,6.706968629676594,52.314587506899436
NL323,soil_moisture,4.665271825811738,52.5069451227757
NL324,soil_moisture,4.611494080034122,52.37694368523131
NL325,drainage; om_peat,4.801788684804642,52.4766317948062
NO011,gdd,10.739696619387733,59.98099695329775
NO012,gdd,11.16437445388628,60.01545048399385
NO021,gdd,11.431148598205038,61.43977796916936
NO022,gdd,9.369297910577359,61.40500615074746
NO031,gdd,11.310494910223769,59.36948040142927
NO032,gdd,9.106287618559929,60.29202297307305
NO033,gdd,10.134589368171774,59.32260214837881
NO034,gdd,8.525638995119058,59.51585887611003
NO041,gdd,7.974422867272623,58.864715846729894
NO042,gdd,7.189458233319468,58.48074601893491
NO043,gdd,6.210650511230879,59.1084061937468
NO051,gdd,6.269019520981403,60.33105932320862
NO052,gdd,6.557663172483818,61.40610135695776
NO053,gdd,7.661638713982899,62.59966974609811
NO060,gdd,11.37477817743345,63.75232071891867
NO071,gdd,14.649215331431055,66.87475655140686
NO072,gdd,19.53041601929588,69.28211059528542
NO073,gdd,25.799549917365034,69.95025494220924
PL218,frost_damage; gdd,20.74884464159012,49.60121955705497
PL219,soil_moisture; frost_damage; gdd,19.91699874685899,49.50272729580384
PL225,gdd,19.035881969900345,49.703730104134536
PL411,sandy_texture,16.836917882072353,53.07919765420895
