nuts3,year,yield_tha
UKL21,2018,
UKL21,2019,10.686447593630021
UKL21,2020,9.84769938935221
UKL21,2021,14.718144336298415
UKL21,2022,6.399225571469284
UKL21,2023,16.186450893900773
UKL22,2018,
UKL22,2019,14.8307647018594
UKL22,2020,12.966064044941671
UKL22,2021,16.869735746010257
UKL22,2022,11.747118754871254
UKL22,2023,15.106498989310172
UKL24,2018,
UKL24,2019,9.334903031053779
UKL24,2020,9.122748027584178
UKL24,2021,9.645407785573516
UKL24,2022,8.54901739825157
UKL24,2023,12.87237703326273
UKM50,2018,
UKM50,2019,8.55674529604415
UKM50,2020,7.523327056611313
UKM50,2021,7.54778982984778
UKM50,2022,7.192918832763709
UKM50,2023,9.029051163561501
UKM61,2018,
UKM61,2019,7.128704287577174
UKM61,2020,6.514051015528221
UKM61,2021,6.541677396341471
UKM61,2022,7.800957063370208
UKM61,2023,9.04585260566472
UKM62,2018,
UKM62,2019,3.957633017562903
UKM62,2020,3.104896889124178
UKM62,2021,4.455655544203722
UKM62,2022,4.408297281762414
UKM62,2023,5.040669320760945
UKM63,2018,
UKM63,2019,11.006153150123335
UKM63,2020,9.822931319207585
UKM63,2021,9.662106056794654
UKM63,2022,12.23302530381792
UKM63,2023,14.39486059506448
UKM64,2018,
UKM64,2019,10.447615037431518
UKM64,2020,8.91741724878786
UKM64,2021,9.194726941165092
UKM64,2022,11.518856210975189
UKM64,2023,13.468565294917061
UKM65,2018,
UKM65,2019,9.845160805687458
UKM65,2020,8.614105943202127
UKM65,2021,5.47887901402219
UKM65,2022,11.597021226337414
UKM65,2023,10.197159407386993
UKM66,2018,
UKM66,2019,6.925626176445892
UKM66,2020,6.1252362116755785
UKM66,2021,3.7799766985726935
UKM66,2022,7.221364012032932
UKM66,2023,7.975515351939728
AL111,2018,
AL111,2019,9.721782653209445
AL111,2020,6.580288399501572
AL111,2021,4.856434027240165
AL111,2022,2.6220009833478106
AL111,2023,12.966207509392756
BA111,2018,
BA111,2019,16.734569120672287
BA111,2020,18.940583477547474
BA111,2021,12.100187395992489
BA111,2022,16.71414036741867
BA111,2023,16.233627571165535
BE336,2018,
BE336,2019,10.874055782542106
BE336,2020,9.353510495620231
BE336,2021,14.99832416901296
BE336,2022,9.671561381540322
BE336,2023,13.344472784572641
CZ041,2018,
CZ041,2019,9.217923721874293
CZ041,2020,10.962085943026059
CZ041,2021,15.539554295261823
CZ041,2022,8.38112357968161
CZ041,2023,8.610449145752517
DE132,2018,
DE132,2019,12.870657903945757
DE132,2020,10.99134341396198
DE132,2021,16.001215041087363
DE132,2022,12.08504241508659
DE132,2023,13.609335133995296
DE136,2018,
DE136,2019,14.222054575442954
DE136,2020,14.574644742081434
DE136,2021,15.858202686471229
DE136,2022,13.906161221315251
DE136,2023,17.575267502335183
DE137,2018,
DE137,2019,13.249567305094669
DE137,2020,12.28384592980991
DE137,2021,15.64941447877085
DE137,2022,12.212917981418984
DE137,2023,14.081065950263852
DE141,2018,
DE141,2019,13.808957417009507
DE141,2020,14.07403863361826
DE141,2021,16.734060921356587
DE141,2022,12.966176384677514
DE141,2023,15.222451250112922
DE143,2018,
DE143,2019,15.182549038176036
DE143,2020,13.599355359004127
DE143,2021,17.658723372934205
DE143,2022,13.375509415290795
DE143,2023,13.247106607777695
DE249,2018,
DE249,2019,9.259844948735514
DE249,2020,10.74478040423643
DE249,2021,15.640557345398722
DE249,2022,6.898339489086369
DE249,2023,9.340602391781719
DE24D,2018,
DE24D,2019,6.663131779607877
DE24D,2020,11.007096956703494
DE24D,2021,14.706317463494123
DE24D,2022,4.237078814617055
DE24D,2023,5.634750442467435
DEA2D,2018,
DEA2D,2019,13.03785911500312
DEA2D,2020,10.555980954066504
DEA2D,2021,17.985063791574976
DEA2D,2022,11.959294260685443
DEA2D,2023,14.295297012666884
DEA57,2018,
DEA57,2019,9.812844116518699
DEA57,2020,11.4604865498263
DEA57,2021,15.215548056858148
DEA57,2022,10.31635173929037
DEA57,2023,13.281697330168111
DEA5A,2018,
DEA5A,2019,8.456054893114102
DEA5A,2020,9.39520668320051
DEA5A,2021,16.515404315072235
DEA5A,2022,9.512570305514744
DEA5A,2023,13.004824333728322
DED42,2018,
DED42,2019,12.393202215309044
DED42,2020,13.537323214963003
DED42,2021,16.863108631710013
DED42,2022,10.868657023600196
DED42,2023,14.727041609346045
DEG04,2018,
DEG04,2019,10.11064840982911
DEG04,2020,10.689953228323995
DEG04,2021,14.951991547605154
DEG04,2022,5.734510358956626
DEG04,2023,11.077226309595098
EL305,2018,
EL305,2019,2.295621015216136
EL305,2020,1.1431466953214018
EL305,2021,1.140570407392021
EL305,2022,1.0289110824743763
EL305,2023,2.9671488712084684
EL521,2018,
EL521,2019,8.257721687968111
EL521,2020,7.688928876265287
EL521,2021,5.215612869287756
EL521,2022,9.786721357078724
EL521,2023,13.939935859057034
EL522,2018,
EL522,2019,13.83941810066532
EL522,2020,8.180488312700428
EL522,2021,4.531713557720762
EL522,2022,11.033815542252237
EL522,2023,14.365744272509088
EL523,2018,
EL523,2019,3.7821191884209795
EL523,2020,2.654869548080695
EL523,2021,1.2600900920859668
EL523,2022,5.789251218285135
EL523,2023,8.30177638086117
EL524,2018,
EL524,2019,5.190400387100931
EL524,2020,3.617861652051101
EL524,2021,5.030390544633845
EL524,2022,9.337749245920692
EL524,2023,13.774755761902016
EL525,2018,
EL525,2019,14.90570481509492
EL525,2020,15.46579402546948
EL525,2021,9.328582607870471
EL525,2022,14.023731194999208
EL525,2023,15.682672562704877
EL612,2018,
EL612,2019,2.042024195891675
EL612,2020,5.811015906236185
EL612,2021,1.4825353589117831
EL612,2022,7.0149119174338015
EL612,2023,9.39448735407589
ELZZZ,2018,
ELZZZ,2019,2.0224848884318294
ELZZZ,2020,2.480255459016459
ELZZZ,2021,3.258587229477932
ELZZZ,2022,1.9336346554807078
ELZZZ,2023,3.0822685766360673
ES243,2018,
ES243,2019,1.0640363777145074
ES243,2020,6.284311509510186
ES243,2021,0.9144995411500773
ES243,2022,1.9806455741162485
ES243,2023,0.7547074737110402
ES300,2018,
ES300,2019,0.8417097767817663
ES300,2020,1.5260757831803604
ES300,2021,0.7930012349028916
ES300,2022,0.9148729348795469
ES300,2023,3.1809938177655948
ES411,2018,
ES411,2019,0.5465039004670347
ES411,2020,0.9020012622202149
ES411,2021,1.2802656060532844
ES411,2022,0.739505130459892
ES411,2023,4.764241888604803
ES413,2018,
ES413,2019,1.0265009949069244
ES413,2020,1.0903212603315908
ES413,2021,2.1553618055421278
ES413,2022,0.7369389157046619
ES413,2023,3.734785029569086
ES415,2018,
ES415,2019,0.669311787036032
ES415,2020,1.6578028415780919
ES415,2021,2.503034655163142
ES415,2022,0.718493721470631
ES415,2023,5.168355697411886
ES418,2018,
ES418,2019,0.6382144973100943
ES418,2020,2.944407804996312
ES418,2021,2.58332554603021
ES418,2022,0.6372368000375656
ES418,2023,2.2102338117114293
ES419,2018,
ES419,2019,0.6869733074069961
ES419,2020,3.42247495716342
ES419,2021,4.0653334627332995
ES419,2022,0.6781202917309441
ES419,2023,4.842608545926787
ES422,2018,
ES422,2019,1.2361421060018787
ES422,2020,3.178995196912371
ES422,2021,1.4662056327506487
ES422,2022,0.9391505390859975
ES422,2023,2.040442690587208
ES425,2018,
ES425,2019,1.3679088338890455
ES425,2020,3.200470850978341
ES425,2021,1.5569650396551467
ES425,2022,1.2868335959265023
ES425,2023,3.383343761465784
ES431,2018,
ES431,2019,1.2181482312513037
ES431,2020,5.40593521223108
ES431,2021,1.763158085587595
ES431,2022,2.1562010653289256
ES431,2023,0.8414618176221358
ES432,2018,
ES432,2019,2.081701766725949
ES432,2020,6.011947571604332
ES432,2021,4.9117492600880635
ES432,2022,1.9077128935023138
ES432,2023,2.8872097904130904
ES611,2018,
ES611,2019,1.0023943091748893
ES611,2020,4.026284151212575
ES611,2021,5.143414410874043
ES611,2022,1.474987413515813
ES611,2023,3.728001221822582
ES616,2018,
ES616,2019,1.8581219783175311
ES616,2020,6.351776899992395
ES616,2021,2.6463565629921084
ES616,2022,2.5709245308055615
ES616,2023,1.952959552300346
FI1D4,2018,
FI1D4,2019,5.698471593401253
FI1D4,2020,7.509358286057291
FI1D4,2021,6.755791781364791
FI1D4,2022,10.251285843816433
FI1D4,2023,9.23434984494444
FI1D6,2018,
FI1D6,2019,4.566550960435035
FI1D6,2020,8.175588693784057
FI1D6,2021,6.853231235025418
FI1D6,2022,10.236497147137866
FI1D6,2023,10.196522188292372
FR213,2018,
FR213,2019,6.984473722097298
FR213,2020,3.391714648976474
FR213,2021,15.20780714561263
FR213,2022,11.086199885601673
FR213,2023,9.764574233827812
FR431,2018,
FR431,2019,12.931642816450497
FR431,2020,11.705538248187311
FR431,2021,17.341409786993566
FR431,2022,15.515993695582297
FR431,2023,13.684744759521319
FR432,2018,
FR432,2019,11.989281990344123
FR432,2020,9.519198555889218
FR432,2021,16.972237135256588
FR432,2022,15.6132170920866
FR432,2023,13.473873879608417
FR434,2018,
FR434,2019,14.165061491986814
FR434,2020,13.589997856905608
FR434,2021,18.280387217852862
FR434,2022,14.934625870471645
FR434,2023,13.972141296272017
FR515,2018,
FR515,2019,3.3526700913310843
FR515,2020,8.492447285649053
FR515,2021,12.730103811975537
FR515,2022,4.4680785618908025
FR515,2023,4.986488935592033
FR522,2018,
FR522,2019,11.525624771758002
FR522,2020,10.955433150679832
FR522,2021,16.55895246695829
FR522,2022,9.974290966075369
FR522,2023,13.907829810258239
FR532,2018,
FR532,2019,9.150081414270455
FR532,2020,10.147723724410179
FR532,2021,14.240530582264824
FR532,2022,8.85172900451616
FR532,2023,11.012313935698366
FR621,2018,
FR621,2019,13.360511051296942
FR621,2020,14.423455304471656
FR621,2021,14.247434010227815
FR621,2022,11.927644852825413
FR621,2023,16.67840796555828
FR626,2018,
FR626,2019,18.56348465274312
FR626,2020,19.286047846254185
FR626,2021,20.323970974966507
FR626,2022,22.115263223236738
FR626,2023,20.743141974132417
FR631,2018,
FR631,2019,8.73302984719484
FR631,2020,11.786717096010953
FR631,2021,17.213113293465597
FR631,2022,14.31493311607343
FR631,2023,16.55168488212291
FR713,2018,
FR713,2019,6.713027624430196
FR713,2020,7.052194501351122
FR713,2021,13.32839031836573
FR713,2022,8.378977626400893
FR713,2023,11.27415597871995
FR714,2018,
FR714,2019,11.707254689568877
FR714,2020,13.153723016186246
FR714,2021,18.873309030810933
FR714,2022,15.262285011576646
FR714,2023,17.29709267267103
FR717,2018,
FR717,2019,5.6343695190957215
FR717,2020,5.2953384056850235
FR717,2021,5.857271062379874
FR717,2022,5.914103602752091
FR717,2023,6.610606389457092
FR718,2018,
FR718,2019,10.462033562156808
FR718,2020,13.350946012028405
FR718,2021,15.493501593612068
FR718,2022,13.537889624951346
FR718,2023,17.162021776576825
FR722,2018,
FR722,2019,6.364309300994631
FR722,2020,4.826987017240121
FR722,2021,8.982810398425833
FR722,2022,9.543361437942371
FR722,2023,10.80335464901839
FR812,2018,
FR812,2019,1.4638844043975412
FR812,2020,9.925443869704905
FR812,2021,6.371941549308551
FR812,2022,3.8067186307818672
FR812,2023,1.7962471715914048
FR813,2018,
FR813,2019,2.0235959805841204
FR813,2020,10.37834105021624
FR813,2021,5.949412486594498
FR813,2022,7.513881845176558
FR813,2023,4.680074328898298
FR814,2018,
FR814,2019,6.28271452359739
FR814,2020,2.2121669330882137
FR814,2021,10.945151536426314
FR814,2022,7.850929563818378
FR814,2023,6.911888133439407
FR815,2018,
FR815,2019,16.75203722089377
FR815,2020,22.34254802265345
FR815,2021,18.225761208203664
FR815,2022,16.15280409215715
FR815,2023,19.983785301030892
FR821,2018,
FR821,2019,6.924191745958308
FR821,2020,5.194387497127088
FR821,2021,7.613437820982115
FR821,2022,4.689077686953147
FR821,2023,9.189255848434486
FR822,2018,
FR822,2019,3.146847855960302
FR822,2020,1.1639611071212514
FR822,2021,2.0850892061443114
FR822,2022,2.5335382471248913
FR822,2023,1.773980874471483
FR823,2018,
FR823,2019,7.082823742271753
FR823,2020,13.233595076934765
FR823,2021,9.433902706058591
FR823,2022,7.029157220670668
FR823,2023,12.98125108552547
FR824,2018,
FR824,2019,3.04569913308738
FR824,2020,10.972585530954664
FR824,2021,5.76473255809457
FR824,2022,6.88156593677815
FR824,2023,6.075490028712557
FR826,2018,
FR826,2019,1.4984592809378245
FR826,2020,7.891955722803762
FR826,2021,3.0441088965762115
FR826,2022,4.652475735802432
FR826,2023,7.506113896464178
FR831,2018,
FR831,2019,4.228105663061906
FR831,2020,8.74743826052206
FR831,2021,3.923920420790445
FR831,2022,1.0811809200185198
FR831,2023,8.173085926299825
FR832,2018,
FR832,2019,10.6872430563868
FR832,2020,12.12476981688484
FR832,2021,8.500970016694078
FR832,2022,8.454102972588501
FR832,2023,12.14132742520438
IE011,2018,
IE011,2019,12.5469155012607
IE011,2020,12.165212467337243
IE011,2021,11.625525633255197
IE011,2022,13.20427160605791
IE011,2023,16.144530707810304
IE013,2018,
IE013,2019,13.48367735805417
IE013,2020,14.405394929966276
IE013,2021,12.165801744853848
IE013,2022,12.806883239544739
IE013,2023,17.820549027556503
IE023,2018,
IE023,2019,13.010953750885088
IE023,2020,13.485086733283138
IE023,2021,12.617289672245553
IE023,2022,11.924518719652188
IE023,2023,17.6658117482585
IE024,2018,
IE024,2019,11.887126634524751
IE024,2020,13.323029201445099
IE024,2021,11.95350952091175
IE024,2022,8.246790715107208
IE024,2023,17.147363456492222
IE025,2018,
IE025,2019,10.74853526689834
IE025,2020,10.77004179271289
IE025,2021,10.583014321555162
IE025,2022,8.771971365151273
IE025,2023,16.043047561005775
ITC11,2018,
ITC11,2019,23.36085430128202
ITC11,2020,24.239553061283058
ITC11,2021,22.791663617175903
ITC11,2022,22.001167841182582
ITC11,2023,22.58895813943395
ITC16,2018,
ITC16,2019,20.686316619632127
ITC16,2020,22.636348869220157
ITC16,2021,20.00290768279578
ITC16,2022,17.262776931945844
ITC16,2023,20.183422660697374
LT001,2018,
LT001,2019,8.755054249124948
LT001,2020,10.324516178888734
LT001,2021,10.559944871859042
LT001,2022,12.883976210993767
LT001,2023,13.829862077650876
LT002,2018,
LT002,2019,8.917555625449527
LT002,2020,10.537425201996227
LT002,2021,12.331265479109836
LT002,2022,12.645367770602403
LT002,2023,13.138007699988098
LT004,2018,
LT004,2019,10.625839985287026
LT004,2020,12.4792540638245
LT004,2021,12.24692987415846
LT004,2022,12.667664899699933
LT004,2023,13.019853328487095
LT005,2018,
LT005,2019,11.513345698620011
LT005,2020,12.423486012327187
LT005,2021,10.109677408249997
LT005,2022,11.047845082048037
LT005,2023,11.093642450484255
LT006,2018,
LT006,2019,9.887693211275572
LT006,2020,12.810228001767355
LT006,2021,11.411401706622623
LT006,2022,12.125238297726955
LT006,2023,13.404077756639097
LT008,2018,
LT008,2019,10.44084949781646
LT008,2020,12.82885769744173
LT008,2021,11.870424921666595
LT008,2022,10.297679532977677
LT008,2023,14.483845508041634
LT009,2018,
LT009,2019,10.62651912839108
LT009,2020,9.021394334911706
LT009,2021,8.567632520405875
LT009,2022,11.369422686514147
LT009,2023,12.438780095505233
LT00A,2018,
LT00A,2019,9.844898170069932
LT00A,2020,8.265620549164277
LT00A,2021,8.542140824127497
LT00A,2022,11.791564139564686
LT00A,2023,8.821431724006546
LV003,2018,
LV003,2019,9.332697930636362
LV003,2020,13.805925515967454
LV003,2021,8.580312691171782
LV003,2022,11.342907842631222
LV003,2023,15.1507131923554
MD111,2018,
MD111,2019,9.759255391159702
MD111,2020,6.246679014556629
MD111,2021,14.193328136479415
MD111,2022,1.6138821483473558
MD111,2023,1.7032828715984252
ME111,2018,
ME111,2019,4.935443599755673
ME111,2020,4.226275294180513
ME111,2021,2.6633170274274693
ME111,2022,1.8241367089279086
ME111,2023,5.293568042553093
NL122,2018,
NL122,2019,15.289810499295184
NL122,2020,15.566663571802009
NL122,2021,17.010680011932436
NL122,2022,11.3763544738619
NL122,2023,14.47360814829881
NL338,2018,
NL338,2019,14.37309231562938
NL338,2020,10.656819418933663
NL338,2021,17.285982010093587
NL338,2022,11.864931967150381
NL338,2023,10.759842745797757
PL116,2018,
PL116,2019,5.554835278136644
PL116,2020,11.811308548409674
PL116,2021,10.180465100439145
PL116,2022,12.847126892552401
PL116,2023,11.166260169030963
PL117,2018,
PL117,2019,6.338950956037854
PL117,2020,12.099220608230777
PL117,2021,11.790861260961599
PL117,2022,12.994918083662022
PL117,2023,7.206535489076891
PL129,2018,
PL129,2019,4.4537159345674375
PL129,2020,12.949699932703028
PL129,2021,13.686135718012295
PL129,2022,10.959049254159558
PL129,2023,8.885106200947796
PL12B,2018,
PL12B,2019,4.880013787699015
PL12B,2020,11.996329235863737
PL12B,2021,14.003276426596218
PL12B,2022,9.450051831601566
PL12B,2023,6.389883054869342
PL12D,2018,
PL12D,2019,4.866071039843562
PL12D,2020,12.217980435352882
PL12D,2021,12.785025283845801
PL12D,2022,10.238429453498997
PL12D,2023,7.958348276595239
PL12E,2018,
PL12E,2019,7.370985364319824
PL12E,2020,13.420237149374483
PL12E,2021,12.876774700748527
PL12E,2022,12.365470676147298
PL12E,2023,12.131510088752956
PL323,2018,
PL323,2019,14.20529301579727
PL323,2020,16.57902478441825
PL323,2021,14.653087767522772
PL323,2022,10.75862038012484
PL323,2023,18.29795794453184
PL343,2018,
PL343,2019,11.249011869447283
PL343,2020,11.356860120237158
PL343,2021,13.623709740575713
PL343,2022,13.073565711994565
PL343,2023,11.832762427560562
PL344,2018,
PL344,2019,9.09327627185777
PL344,2020,11.90169081174016
PL344,2021,13.222580268408693
PL344,2022,12.75069358309088
PL344,2023,12.781859286531118
PL345,2018,
PL345,2019,11.267390993408256
PL345,2020,11.96705587289571
PL345,2021,13.101356757805057
PL345,2022,13.36533816194163
PL345,2023,10.571929720009857
SE110,2018,
SE110,2019,12.552952769790975
SE110,2020,8.448627311524614
SE110,2021,11.170242433332898
SE110,2022,9.319908082504174
SE110,2023,13.567545048362085
SE123,2018,
SE123,2019,10.753242971494211
SE123,2020,11.511443531701255
SE123,2021,8.880243434822818
SE123,2022,11.101325951137618
SE123,2023,10.829824451746372
SE213,2018,
SE213,2019,12.236350740084934
SE213,2020,8.061199878635453
SE213,2021,13.051094032571124
SE213,2022,7.678400554392812
SE213,2023,12.859084901054382
SE221,2018,
SE221,2019,10.122834702398281
SE221,2020,9.856891204596682
SE221,2021,9.933290286508294
SE221,2022,4.5623185653082325
SE221,2023,12.288965377218718
SE224,2018,
SE224,2019,11.845687511070464
SE224,2020,10.527194720608426
SE224,2021,11.68808842063055
SE224,2022,9.86288453447441
SE224,2023,15.954640592774652
UA112,2018,
UA112,2019,10.635721974774123
UA112,2020,10.989555590422412
UA112,2021,9.980012885021013
UA112,2022,7.517039657936634
UA112,2023,13.819425299287708
UA113,2018,
UA113,2019,2.2505539745002863
UA113,2020,5.3175544809585
UA113,2021,11.966837129115532
UA113,2022,1.6346039710494942
UA113,2023,1.1582637244683318
UA114,2018,
UA114,2019,9.5322583252723
UA114,2020,12.614907761780257
UA114,2021,12.091790493230866
UA114,2022,6.955874851083911
UA114,2023,6.918745093935084
UA117,2018,
UA117,2019,8.881937791356314
UA117,2020,8.48630048008251
UA117,2021,9.406717681887915
UA117,2022,3.6236668427880976
UA117,2023,1.9792822933823129
UA118,2018,
UA118,2019,12.880809042044605
UA118,2020,17.913643394326115
UA118,2021,15.45571930602872
UA118,2022,9.452653213201438
UA118,2023,18.920428823778565
UA11B,2018,
UA11B,2019,14.073389116834182
UA11B,2020,16.212431738954567
UA11B,2021,14.355256583477317
UA11B,2022,6.984835363881613
UA11B,2023,21.282257243845148
UA11E,2018,
UA11E,2019,9.10013407467548
UA11E,2020,15.432167484426284
UA11E,2021,10.202494026550347
UA11E,2022,10.700660189543708
UA11E,2023,14.38629564841755
UA11L,2018,
UA11L,2019,16.354909328777413
UA11L,2020,16.900855407924507
UA11L,2021,15.61044707228697
UA11L,2022,13.718744829551596
UA11L,2023,20.53555357235745
UA11O,2018,
UA11O,2019,12.968718087722657
UA11O,2020,10.367247800586348
UA11O,2021,10.655073425018543
UA11O,2022,7.871829399267613
UA11O,2023,8.84475589862268
UKE22,2018,
UKE22,2019,10.391400790534075
UKE22,2020,10.350065615363256
UKE22,2021,10.690012232139434
UKE22,2022,5.737615138128647
UKE22,2023,13.637094526230138
UKM21,2018,
UKM21,2019,10.922171355771574
UKM21,2020,9.236290250562535
UKM21,2021,9.653957174303008
UKM21,2022,8.847286048775176
UKM21,2023,11.480478849968065
UKM22,2018,
UKM22,2019,12.760550722249413
UKM22,2020,10.602726640323134
UKM22,2021,8.772392306889989
UKM22,2022,6.774551083615081
UKM22,2023,10.907715255199092
UKM23,2018,
UKM23,2019,14.01296097278967
UKM23,2020,10.889377439435675
UKM23,2021,10.365312260493505
UKM23,2022,8.694316651785382
UKM23,2023,13.624064909617045
UKM24,2018,
UKM24,2019,11.238010658039325
UKM24,2020,9.21659145436507
UKM24,2021,9.049744116813658
UKM24,2022,8.351027439246865
UKM24,2023,11.645338766692731
UKM25,2018,
UKM25,2019,12.662101500690241
UKM25,2020,10.539902501006562
UKM25,2021,9.67743154391459
UKM25,2022,8.603538553225606
UKM25,2023,12.86582491287226
UKM26,2018,
UKM26,2019,12.921105323275802
UKM26,2020,11.421131323608181
UKM26,2021,10.225162091342842
UKM26,2022,11.32185451128311
UKM26,2023,13.444194826680492
UKM27,2018,
UKM27,2019,3.957449743901142
UKM27,2020,2.8710869351083965
UKM27,2021,5.58398419515045
UKM27,2022,4.371858663767922
UKM27,2023,4.505616303716667
UKM28,2018,
UKM28,2019,11.901458367175152
UKM28,2020,10.155773742523241
UKM28,2021,9.381863650319044
UKM28,2022,8.44915862848163
UKM28,2023,12.276566213977329
UKM31,2018,
UKM31,2019,11.321702157992267
UKM31,2020,9.585634156647846
UKM31,2021,9.027099448664158
UKM31,2022,10.663748458520953
UKM31,2023,13.070215803540528
UKM32,2018,
UKM32,2019,12.4779898746625
UKM32,2020,10.906521851268062
UKM32,2021,7.86428429830783
UKM32,2022,11.18203769494214
UKM32,2023,13.756132442376016
UKM33,2018,
UKM33,2019,15.799642031466785
UKM33,2020,14.809108143659637
UKM33,2021,9.215755166948547
UKM33,2022,15.760702911797255
UKM33,2023,17.227485174624185
UKM34,2018,
UKM34,2019,12.044286459533405
UKM34,2020,10.431831058775845
UKM34,2021,9.724303690997077
UKM34,2022,11.189905364431665
UKM34,2023,13.254587874454886
UKM35,2018,
UKM35,2019,11.871904591277426
UKM35,2020,10.151037886396887
UKM35,2021,6.929553283791599
UKM35,2022,11.157098650904278
UKM35,2023,14.134440802570362
UKM36,2018,
UKM36,2019,11.941800387340207
UKM36,2020,10.419422998448622
UKM36,2021,9.60044657776167
UKM36,2022,10.637034048619215
UKM36,2023,12.723018411938677
UKM37,2018,
UKM37,2019,14.055415185242197
UKM37,2020,11.632181468921278
UKM37,2021,7.734065976285201
UKM37,2022,14.912458550832369
UKM37,2023,16.788716530718677
UKM38,2018,
UKM38,2019,10.259466469616715
UKM38,2020,8.760820688023069
UKM38,2021,7.377907376633935
UKM38,2022,9.244592558533249
UKM38,2023,11.408387387638344
UKN01,2018,
UKN01,2019,14.422196949698602
UKN01,2020,13.736917051670899
UKN01,2021,10.025805063516101
UKN01,2022,12.607420112661615
UKN01,2023,15.86180250540535
UKN02,2018,
UKN02,2019,13.734452590847633
UKN02,2020,12.65024137926384
UKN02,2021,9.41770151836608
UKN02,2022,12.14198054616877
UKN02,2023,15.290284130397616
UKN03,2018,
UKN03,2019,13.878908489287394
UKN03,2020,13.335735545878594
UKN03,2021,9.896476811875793
UKN03,2022,11.80695437467016
UKN03,2023,15.453543758835819
UKN04,2018,
UKN04,2019,12.667913294340616
UKN04,2020,10.35523687260223
UKN04,2021,10.74008566444235
UKN04,2022,13.528099842839485
UKN04,2023,15.847541879453267
UKN05,2018,
UKN05,2019,12.511933548617536
UKN05,2020,11.819710791618004
UKN05,2021,11.430419075157408
UKN05,2022,12.503716649401346
UKN05,2023,15.625096647403025
